lat,lon,name,kind,category
55.6922918,12.5611607,12720,charging_station,amenity
55.6931749,12.5555557,12725,charging_station,amenity
55.6932401,12.5554807,12727,charging_station,amenity
55.6932661,12.5554462,12728,charging_station,amenity
55.6932041,12.5555118,12726,charging_station,amenity
55.6679695,12.5953138,,bicycle_parking,amenity
55.6793334,12.5889467,Sejlmager Hansen,craft,shop
55.6690984,12.6150915,Capenhagen Sails,craft,shop
55.6818040,12.5310168,,parking_entrance,amenity
55.6942254,12.5465949,,parking_entrance,amenity
55.6748942,12.5487265,Kop & Kande,houseware,shop
55.6817150,12.5493550,Royal Bagel,fast_food,amenity
55.6804963,12.5341580,Café Kodan,cafe,amenity
55.6856690,12.5660380,Eclipse Sandwich,fast_food,amenity
55.6835930,12.5876530,Dandelion Burger,fast_food,amenity
55.6804282,12.5341321,Telerepair,mobile_phone,shop
55.6948783,12.5652557,,bench,amenity
55.6940387,12.5663343,,bench,amenity
55.6940291,12.5663771,,bench,amenity
55.6940457,12.5661722,,bicycle_parking,amenity
55.6939911,12.5661079,,bicycle_parking,amenity
55.6941808,12.5665189,,bench,amenity
55.6941280,12.5663668,,bench,amenity
55.6942899,12.5666033,,bench,amenity
55.6943500,12.5657101,,bench,amenity
55.6655253,12.5996807,Folkekirkens Nødhjælp Genbrug,charity,shop
55.6846216,12.5548298,Bulgarsk Mad,deli,shop
55.6845447,12.5548803,Polonus Polske Delikatesser,deli,shop
55.6655657,12.5779620,,charging_station,amenity
55.6653269,12.5784664,,bench,amenity
55.6793501,12.5793108,Petitgas,clothes,shop
55.6725330,12.5947810,Chili Kebab Christianshavn,fast_food,amenity
55.6929170,12.5348530,M SUSHI,fast_food,amenity
55.6967410,12.5455690,Paradis Is Nørrebrogade,ice_cream,amenity
55.6988390,12.5788220,Eden Jaxx,fast_food,amenity
55.6987880,12.5794720,Luca piccolo,fast_food,amenity
55.6968160,12.5816250,Le Lac,restaurant,amenity
55.6931222,12.6097525,Werkstatt 167,fast_food,amenity
55.6931946,12.6093246,The Real Greek Werkstatt 167,fast_food,amenity
55.6771824,12.5757499,Deli-Licious,cafe,amenity
55.6737862,12.5658799,Lobster Shack,fast_food,amenity
55.6668954,12.5497624,The Taj,fast_food,amenity
55.6886770,12.5589910,Philly's Nørrebrogade,fast_food,amenity
55.6873000,12.5542580,Morgencafeen Folkets Hus - Kirkens Korshær,cafe,amenity
55.6862570,12.5507330,Stefanos La Fabrica,restaurant,amenity
55.6834210,12.5367410,Notelle Hus,cafe,amenity
55.6866040,12.5324410,Greens,craft,shop
55.6828028,12.5742806,Accanto Copenhagen,restaurant,amenity
55.6731360,12.5609390,Espresso House - Webers,cafe,amenity
55.6751490,12.5514020,SimpleTaste,fast_food,amenity
55.6763860,12.5747540,Bastard Cafe: Downstairs,cafe,amenity
55.6712910,12.5450170,NABO,cafe,amenity
55.6719930,12.5470580,Amazing Taste,fast_food,amenity
55.6722230,12.5477760,Pita Pusher,fast_food,amenity
55.6858710,12.5884260,Sandwichclub.dk,fast_food,amenity
55.6869450,12.5858560,Apotek 57,cafe,amenity
55.6691200,12.5607490,Cykelkokken,craft,shop
55.6846215,12.5375623,Ristorante Nabucco,restaurant,amenity
55.6713270,12.5461130,Ciao Italian Quality Food,restaurant,amenity
55.6893440,12.5604320,Grøn,cafe,amenity
55.6890982,12.5598575,Crisp,fast_food,amenity
55.6897360,12.5742690,Hufu sushi aps,fast_food,amenity
55.6822920,12.5818180,à côté,cafe,amenity
55.6641764,12.6009895,Cafe Risico Amager,cafe,amenity
55.6633881,12.5975316,Cava Cafe,cafe,amenity
55.6929530,12.5512580,A Shake,fast_food,amenity
55.6980770,12.5429760,Sultan.1,fast_food,amenity
55.6770110,12.5476720,Seans Descent,fast_food,amenity
55.6850006,12.5677720,Gastrobar20,cafe,amenity
55.6820920,12.5735230,Melo Vinbar,bar,amenity
55.6804700,12.5822080,Cocktail Bar 1105,bar,amenity
55.6976271,12.5851983,Meyers Bageri,bakery,shop
55.6904670,12.5604010,Coffee Collective,cafe,amenity
55.6714320,12.5584220,Killer Kebab,fast_food,amenity
55.6833130,12.5718875,MAMATI,fast_food,amenity
55.6736850,12.5408790,DL Fried Chicken,fast_food,amenity
55.6820091,12.5704231,Juras cafe,cafe,amenity
55.6824210,12.5768680,Simple Food,fast_food,amenity
55.6718390,12.5921440,Boys,fast_food,amenity
55.6714630,12.5596370,Thai Noodle House,fast_food,amenity
55.6766570,12.5711000,Baba Ghanouj,cafe,amenity
55.6789110,12.5684240,Gudruns Goodies,cafe,amenity
55.6823022,12.5864119,Restaurant Palægade,restaurant,amenity
55.6822070,12.5798740,Møntergade Smørrebrød og Brasseri,restaurant,amenity
55.6783420,12.5734340,Louisa,restaurant,amenity
55.6722203,12.5887155,OUT OF OFFICE COPENHAGEN,events_venue,amenity
55.6656530,12.5978350,Poonchai 2 Thai Restaurant Amager,restaurant,amenity
55.6593247,12.5906803,IT Universitetet,cafe,amenity
55.6796530,12.5907527,Brasseriet på Liva,fast_food,amenity
55.6689640,12.5589240,Kødbyens fiskeslagter,seafood,shop
55.6667250,12.6160340,Café XO,cafe,amenity
55.6866547,12.5957602,A.P. Møller-Mærsk Kantine,cafe,amenity
55.6731150,12.5589100,RÅHYGGE,cafe,amenity
55.6780180,12.5699150,Pisserenden 8,fast_food,amenity
55.6799154,12.5292877,Station,coworking_space,amenity
55.6943560,12.5784828,Filur & Co,cafe,amenity
55.6695200,12.5595180,Junkfood,fast_food,amenity
55.6778602,12.5348314,Olioli,fast_food,amenity
55.6861400,12.5342360,Skovs Donut Bar,fast_food,amenity
55.6749490,12.5646570,JUC SERVICE,school,amenity
55.6757850,12.5671330,Proud Mary,pub,amenity
55.6986630,12.5510840,Klapp Klapp,fast_food,amenity
55.6821665,12.5821748,Ibiza Beach Bar,bar,amenity
55.6759302,12.5651134,Wallmans Bar,bar,amenity
55.6765110,12.5617890,BEST WESTERN Mercur Hotel Bar,fast_food,amenity
55.6817530,12.5633320,Smuggler Imports,alcohol,shop
55.6992744,12.5350504,,parking_entrance,amenity
55.6990534,12.5360266,Mascot Bodega,bar,amenity
55.6991981,12.5569106,mBAR,bar,amenity
55.6935152,12.5338761,Cafe Relax,hookah_lounge,amenity
55.6918210,12.5557170,Brus Bar,bar,amenity
55.6960947,12.5511301,Hot Cut v/Z. Farahani,hairdresser,shop
55.6957045,12.5506882,Rema 1000,supermarket,shop
55.6643343,12.6033393,The Nomad & The Bean,cafe,amenity
55.6678674,12.5321593,Kōnā,restaurant,amenity
55.6968780,12.5836590,Creative Space,artwork,tourism
55.6816061,12.5843072,Aloha Beach Bar,bar,amenity
55.6817663,12.5836756,Bada Bing København,stripclub,amenity
55.6811189,12.5792678,Skarv,fast_food,amenity
55.6727866,12.6003087,Nemo Bar,bar,amenity
55.6773585,12.5380853,Cork Vinbar,bar,amenity
55.6707280,12.5439860,Jojo,bar,amenity
55.6627930,12.5911470,Roland Bar,bar,amenity
55.6627522,12.5893424,Olympen,fast_food,amenity
55.6694781,12.5451643,Bar 1103,bar,amenity
55.6678410,12.5736700,Svajerbar,bar,amenity
55.6719428,12.6196976,ONLY Events,events_venue,amenity
55.6682968,12.5962959,Amagerport Vinstue,fast_food,amenity
55.6674234,12.5858355,Radisson Blu Scandinavia Hotel Personalekantine,fast_food,amenity
55.6700640,12.5401640,Jackpot Kiosk,convenience,shop
55.6703310,12.5414510,Le Caviste,cafe,amenity
55.6705640,12.5422196,Trows,fast_food,amenity
55.6736860,12.5500970,Banana Cph,ice_cream,amenity
55.6757850,12.5309960,Det Kinesiske Lysthus,fast_food,amenity
55.6783113,12.5324887,Belis bar udebaren,bar,amenity
55.6817464,12.5846600,Stereo Bar,bar,amenity
55.6820900,12.5824986,Rabalder Bar,bar,amenity
55.6784350,12.5854840,Danske Bank Direktionskantine Reg.nr. 3910,cafe,amenity
55.6782610,12.5749370,Mannes - Pizza Squares,fast_food,amenity
55.6779580,12.5744440,Chateau Motel Natclub,nightclub,amenity
55.6777981,12.5703019,Tyrolia,bar,amenity
55.6778140,12.5698320,Use Us,bar,amenity
55.6856872,12.5668090,Amatørcenen Teaterkatten,theatre,amenity
55.6875250,12.5593420,Barbarian,bar,amenity
55.6926077,12.5632978,Panum Instituttet Studenterklub,fast_food,amenity
55.6591360,12.6002280,Café Friheden,bar,amenity
55.6593805,12.6024967,Fair Play,bar,amenity
55.6609620,12.6033300,Cafe Forest,cafe,amenity
55.6609419,12.6065919,Cafe Twist,hookah_lounge,amenity
55.6616273,12.6074349,Café Josephine,bar,amenity
55.6644295,12.6081392,Café Guldhuset,bar,amenity
55.6677811,12.6187121,Edison Cafe og mødecenter ved Kokkenes Køkken,events_venue,amenity
55.6912000,12.6115510,Simple Feast Personalekantine,cafe,amenity
55.6930851,12.6097396,Foxy bar,bar,amenity
55.6953355,12.6099356,Strandbaren og selskabsbaren,bar,amenity
55.6762576,12.5362476,Kaffen & Kloden,craft,shop
55.6655940,12.5429470,So Last Year,second_hand,amenity
55.6679583,12.5442430,Musikkens hus VEGA Artistkantine,cafe,amenity
55.6757260,12.5670960,Rosie Mcgee Natclub,nightclub,amenity
55.6794200,12.5745460,Spillecafé Game Shop,games,shop
55.6816022,12.5710200,Mirage,stripclub,amenity
55.6836311,12.5698716,OC Depot,coffee,shop
55.6839307,12.5691285,RØRT,deli,amenity
55.6819780,12.5848700,Brooklyn Bar,bar,amenity
55.6820480,12.5824570,Alpehytten,bar,amenity
55.6829820,12.5744760,Strædet No. 4,cafe,amenity
55.6828896,12.5747779,7th Heaven,stripclub,amenity
55.6835469,12.5813349,Unicorns and rainbows,fast_food,amenity
55.6812828,12.5792306,Lilo,alcohol,amenity
55.6811217,12.5840530,Kongens bar,bar,amenity
55.6709396,12.5636125,Eric Vökel Boutique Apartments,hotel,tourism
55.6718348,12.5626038,Good Morning City Copenhagen Star Bar,bar,amenity
55.6724570,12.5617380,Kakadu Bar,stripclub,amenity
55.6728030,12.5606560,Lady Love,stripclub,amenity
55.6724565,12.5572468,A-Hotels City,hotel,tourism
55.6721950,12.5487950,Sweet House,gift,shop
55.6716560,12.5466260,CityHub CPH,hostel,tourism
55.6708835,12.5487640,TEATRET ZEPPELIN,theatre,amenity
55.6669801,12.5571864,Scandic Kødbyen Shoppen,convenience,shop
55.6680537,12.5620207,Øksnehallen,events_venue,amenity
55.6706046,12.5577000,Dollhouse Nightclub,stripclub,amenity
55.6655870,12.5434720,Bennis Bar,bar,amenity
55.6792449,12.5847168,Coffee Ten,cafe,amenity
55.6876950,12.5627590,Bar Next Door,bar,amenity
55.6885784,12.5627786,Rastløs,bar,amenity
55.6982610,12.5530110,People Like Us,events_venue,amenity
55.6981000,12.5792340,Samis,cafe,amenity
55.6914935,12.5673027,Madam Blå,cafe,amenity
55.6897820,12.5602590,LÉANOWSKI BAR,bar,amenity
55.6881070,12.5612840,Nørrebro Teater Bar,bar,amenity
55.6818909,12.5592724,GL24 Søpavillonen,bar,amenity
55.6783740,12.5875630,Tata bar,bar,amenity
55.6783959,12.5798866,Højbro Plads Julemarked,marketplace,amenity
55.6819970,12.5719986,Social Corner,cafe,amenity
55.6814170,12.5758746,Café Rundetårn,cafe,amenity
55.6793420,12.5762900,VOODOO,bar,amenity
55.6765698,12.5745614,Galathea Dybet,bar,amenity
55.6750053,12.5669413,Crème by Nimb,cafe,amenity
55.6734559,12.5672284,Mezzo Bar Promenaden Tivoli,bar,amenity
55.6738450,12.5593380,Holy Krapow,fast_food,amenity
55.6732198,12.5554902,Det Ny Teater Bar 1 balkonplan,bar,amenity
55.6724850,12.5499320,Brigade,art,shop
55.6730270,12.5501590,Rikiki,interior_decoration,amenity
55.6733745,12.5505093,Østerberg Ice Cream,ice_cream,amenity
55.6988900,12.5769140,Paradis Is Trianglen,ice_cream,amenity
55.6794550,12.5294180,Cafe Domhuset,bar,amenity
55.6786090,12.5329260,MASO,fast_food,amenity
55.6699974,12.5458976,Brass Monkey,bar,amenity
55.6670444,12.5571596,Scandic Kødbyen Baren,bar,amenity
55.6676710,12.5488310,Vin Tobak,convenience,shop
55.6978350,12.5449110,Karusellen,bar,amenity
55.6879380,12.5541220,Trabi Bar,bar,amenity
55.6675657,12.5789412,Corvina,alcohol,shop
55.6672646,12.5857953,Radisson Blu Scandinavia Hotel Red 7 Bar,bar,amenity
55.6815570,12.6037336,KADK Cafeen,cafe,amenity
55.6788910,12.5664930,Never Mind,nightclub,amenity
55.6840110,12.5692113,KOPAN STREET,fast_food,amenity
55.6847180,12.5649390,Hotel Kong Arthur Baren,bar,amenity
55.6733010,12.5627060,Værtshuset Pinden,bar,amenity
55.6738131,12.5683793,Isbjerget,ice_cream,amenity
55.6711275,12.5433807,Vaest,bar,amenity
55.6863940,12.5344540,Skänk,cafe,amenity
55.6863720,12.5345138,Fransk Ishus,ice_cream,amenity
55.6859760,12.5370150,Debbielicious,bakery,shop
55.6930708,12.6097865,Yellow Fellow,bar,amenity
55.6871892,12.5404647,Frb Ølbar,bar,amenity
55.6862958,12.5400653,Café Francke,bar,amenity
55.6736868,12.5407230,Gamba,fast_food,amenity
55.6708454,12.5584234,Die Strafbar,bar,amenity
55.6690236,12.5523270,Simpelt V,bar,amenity
55.6696657,12.5545803,Original Coffee Istedgade,cafe,amenity
55.6795643,12.5835663,At Dolores,nightclub,amenity
55.6796100,12.5760440,Peder Oxe Vinkælderen,bar,amenity
55.6785650,12.5730360,Hive,nightclub,amenity
55.6793010,12.5777180,Hotel Cecil,music_venue,amenity
55.6772140,12.5755860,Tall Guy Spirits,fast_food,amenity
55.6773690,12.5705870,Dorsia,nightclub,amenity
55.6770600,12.5660510,Restaurant Knøw,restaurant,amenity
55.6925286,12.5440073,Banana Cph,ice_cream,amenity
55.6815915,12.5841678,Diskotek,nightclub,amenity
55.6790425,12.5393640,A-vej,bar,amenity
55.6821270,12.5719330,Tea Time Bubbble Tea,fast_food,amenity
55.6931086,12.6097154,Little Village bar,bar,amenity
55.6931411,12.6096155,Funky Cow bar,bar,amenity
55.6816370,12.5307600,Café Nexus,bar,amenity
55.6819400,12.5567380,Bingcha,cafe,amenity
55.6724270,12.5575190,Dia'legd,bar,amenity
55.6732055,12.5554754,Det Ny Teater Bar 2 parketplan,bar,amenity
55.6749882,12.5665511,Klokken København,restaurant,amenity
55.6780930,12.5696400,C'ho Fame,fast_food,amenity
55.6784007,12.5687681,COSY BAR,bar,amenity
55.6760304,12.5633556,Panama,nightclub,amenity
55.6773800,12.5671190,G*A*Y,bar,amenity
55.6710000,12.5700700,Nancys Jugo y Cafe,craft,shop
55.6687040,12.5795560,IBs Juice,cafe,amenity
55.6807290,12.5897810,Nyhavns Champagnebodega,bar,amenity
55.6665576,12.5418352,Ungdom,artwork,tourism
55.6616550,12.6102580,Postbodegaen,bar,amenity
55.6787670,12.5698400,Unicorns and Rainbows,cafe,amenity
55.6625711,12.6041188,Amagerhylden,bar,amenity
55.6663302,12.6120932,Holmbladet,bar,amenity
55.6959977,12.5944832,Centralstationen/ Foreningen Pakhus 11 Kulturhus,community_centre,amenity
55.6966250,12.5376210,Restaurant Dragon City,restaurant,amenity
55.6742922,12.5654585,MR. Winterbottoms Coffee and hot drinks,cafe,amenity
55.6732954,12.5714839,Churros,bar,amenity
55.6846620,12.5676350,Little Brother,fast_food,amenity
55.6880092,12.5472992,Kvarterets Købmand,convenience,shop
55.6884667,12.5445277,,bench,amenity
55.6885072,12.5444196,,bench,amenity
55.6877962,12.5464178,Guldkebab,fast_food,amenity
55.6880571,12.5456786,Møntvask,laundry,shop
55.6874299,12.5473494,Nihao YAO,fast_food,amenity
55.6652518,12.5791892,Bryggens Vask og Rens,dry_cleaning,shop
55.6616803,12.6031771,Røverkøb,hardware,shop
55.6644583,12.6213089,Den Grønne Friskole,school,amenity
55.6706070,12.5591840,Democratic Coffee Bar,cafe,amenity
55.6713715,12.5600529,Hats Boots & Bourbon,clothes,amenity
55.6713290,12.5626230,Afro Asian Market,convenience,shop
55.6728493,12.5686661,Glassalen,events_venue,amenity
55.6732342,12.5554496,Det Ny Teater Bar 1,bar,amenity
55.6732372,12.5554976,Det Ny Teater Bar 2 balkonplan,bar,amenity
55.6744211,12.5655093,Sticks,fast_food,amenity
55.6731526,12.5666068,Smugkroen,bar,amenity
55.6734040,12.5601900,Goodmorning,hotel,tourism
55.6725280,12.5549850,Brasserie Saigon,restaurant,amenity
55.6703289,12.5398043,TEATRET VED SORTE HEST,theatre,amenity
55.6805587,12.5784321,H&M Home,clothes,shop
55.6847212,12.5693407,Spejder Sport,sports,shop
55.6784210,12.5687930,Lises Smørrebrødscafé,restaurant,amenity
55.6812770,12.5863440,Vino Mio,events_venue,amenity
55.6904070,12.5755500,The Union Kitchen Østerbro,restaurant,amenity
55.6802320,12.5767210,Taste of Taiwan-R,cafe,amenity
55.6845315,12.5670227,Zarah Voigt Design,jewelry,shop
55.6723580,12.5492650,Byens bedste shawarma,fast_food,amenity
55.6646710,12.6038100,Nr.15 Køkken & Bar,cafe,amenity
55.6596717,12.6061264,Old Irish Pub Amagerbrogade,bar,amenity
55.6921160,12.5556900,Made nordic,tea,shop
55.6809630,12.5782170,Gyldendal,cafe,amenity
55.6792680,12.5807200,Isfabrikken,ice_cream,amenity
55.6806738,12.5884539,Hong Kong,restaurant,amenity
55.6780450,12.5544100,Salon 39 Vinbar,restaurant,amenity
55.6732293,12.5555170,Det Ny Teater Bar 2,bar,amenity
55.6776330,12.5368860,Creative Space,bar,amenity
55.6629094,12.6037449,Espresso House - Amager Centret,cafe,amenity
55.6628424,12.6038700,JOE & THE JUICE Amager Centret,cafe,amenity
55.6674446,12.5857524,Radisson Blu Scandinavia Hotel Bus Stop Bar,bar,amenity
55.6627137,12.5893639,TORS / BARstionen,bar,amenity
55.6671949,12.6023321,,recycling,amenity
55.6671714,12.6023492,,recycling,amenity
55.6864889,12.5578615,CAFÉ BLÅGÅRDS APOTEK,bar,amenity
55.6773700,12.5380930,VinVeto,alcohol,shop
55.6640710,12.5454130,Vores Vinbar,bar,amenity
55.6599016,12.5423904,Banegaardens Taco,fast_food,amenity
55.6599087,12.5424179,Aarstiderne på BaneGaarden - Fællesspisningerne,fast_food,amenity
55.6736760,12.5407394,MATTO PIZZA,fast_food,amenity
55.6726558,12.5537422,District Tonkin,restaurant,amenity
55.6687140,12.5613920,VEATERY,cafe,amenity
55.6693070,12.5611980,Warehouse9,theatre,amenity
55.6748724,12.5637613,Radisson Blu Royal Hotel Hotel Bar,bar,amenity
55.6744223,12.5661090,Øriginal Is,ice_cream,amenity
55.6732077,12.5554895,Det Ny Teater Bar kælder,bar,amenity
55.6668660,12.5466910,ENGHAVE PLADS 9,alcohol,shop
55.6692380,12.5587740,Bistro Bosch,restaurant,amenity
55.6883590,12.5814770,Gefion Kantine,cafe,amenity
55.6835410,12.5368700,Restaurant Fabio,restaurant,amenity
55.6690867,12.6150674,Nordic roasting cafe,cafe,amenity
55.6797010,12.5842780,Móshù,fast_food,amenity
55.6811720,12.5807710,Cafe Cph,cafe,amenity
55.6904570,12.5552420,Poulette,fast_food,amenity
55.6906370,12.5583190,The Flatiron,bar,amenity
55.6805176,12.5757134,Studio Arhoj,pottery,shop
55.6771747,12.5757653,Cócteles Copenhagen,bar,amenity
55.6772110,12.5754980,Cuvée Kitchen & Bar,cafe,amenity
55.6798240,12.5763295,Café Vito,cafe,amenity
55.6772640,12.5696760,Hugos Strandbar,bar,amenity
55.6732240,12.5554600,Det Ny Teater Bar 1 parketplan,bar,amenity
55.6701820,12.5406000,Pico Pizza Vesterbro,fast_food,amenity
55.6601890,12.6330100,Kcal Factory Amager Strandvej,fast_food,amenity
55.6704120,12.5405980,Ratchasima,cafe,amenity
55.6756590,12.5641410,Axelborg Event Køkken,craft,shop
55.6764790,12.5665487,Jagger,fast_food,amenity
55.6812280,12.5794380,Rævens Bar,bar,amenity
55.6931104,12.6097669,Roseline,bar,amenity
55.6876740,12.5595160,Torobar,bar,amenity
55.6731749,12.5689833,Crepériet,bar,amenity
55.6712070,12.5434880,Yemmas kitchen,fast_food,amenity
55.6727950,12.5556820,El Tapeo de Cervantes,restaurant,amenity
55.6708580,12.5591380,Burabi,fast_food,amenity
55.6699940,12.5610360,Råhuset,music_venue,amenity
55.6621631,12.5626329,Palæo,cafe,amenity
55.6670890,12.5571140,Scandic Kødbyen Konference,events_venue,amenity
55.6642808,12.5361437,Det Grønne Køkken,fast_food,amenity
55.6978210,12.5433296,EFIX,electronics,shop
55.6810170,12.5900680,The Union Local,bar,amenity
55.6831680,12.5557300,Taste of Srilanka,fast_food,amenity
55.6883026,12.5618678,Rødder & Vin,alcohol,shop
55.6864814,12.5839772,Culture Box,music_venue,amenity
55.6866017,12.5895149,Mulgeo,alcohol,shop
55.6783784,12.5902203,gnam gnam pasta & sweets,fast_food,amenity
55.6849558,12.5679098,Good Food Copenhagen,fast_food,amenity
55.6598270,12.6106030,Cafe Sundet,bar,amenity
55.6989876,12.5808155,Clever,charging_station,amenity
55.6988954,12.5808745,Clever,charging_station,amenity
55.6742078,12.5660833,Gløgg og Hygge,bar,amenity
55.6599312,12.5424095,Banegaardens Østers,fast_food,amenity
55.6676770,12.5486730,The Bagel Store Istedgade,fast_food,amenity
55.6626660,12.5893880,Wicket Rabbit,cafe,amenity
55.6610140,12.5912560,EnGeRom,cafe,amenity
55.6623178,12.5629990,Kcal Factory,cafe,amenity
55.6599230,12.5423743,Banegaardens shawarma,fast_food,amenity
55.6745058,12.5657286,Mr. Snowmans hotdrinks,bar,amenity
55.6745270,12.5656999,Vodka & juice,bar,amenity
55.6715280,12.5914150,Hala Hala,fast_food,amenity
55.6719330,12.6198572,Tap1,events_venue,amenity
55.6731658,12.5821955,Madkartoteket Salon,events_venue,amenity
55.6628101,12.6039286,Wokshop,fast_food,amenity
55.6599002,12.5423807,Banegaardens cafe,cafe,amenity
55.6598716,12.5423693,Cocktailbar banegaarden,bar,amenity
55.6940410,12.5482850,Nørre,fast_food,amenity
55.6780514,12.5798588,Gløgg,bar,amenity
55.6866612,12.5373292,,charging_station,amenity
55.6866459,12.5374052,,charging_station,amenity
55.6866317,12.5374672,,charging_station,amenity
55.6889811,12.5580805,Taste of Taiwan,cafe,amenity
55.6736675,12.5407133,Hanaya,fast_food,amenity
55.6739216,12.5687429,Orangeriet Bar,bar,amenity
55.6979562,12.5826824,Bowl Market,cafe,amenity
55.6981040,12.5355800,Indian Shehnai,fast_food,amenity
55.6602880,12.5581690,CPH Highline,cafe,amenity
55.6940523,12.5309657,Viniversa & Venner,alcohol,shop
55.6941921,12.5304887,Nordic Mobile iRepair,mobile_phone,shop
55.6940192,12.5310730,,convenience,shop
55.6939901,12.5311768,Drivhuset,florist,shop
55.6946707,12.5300554,Genfund,second_hand,shop
55.6944639,12.5295824,Frisør Johansen,hairdresser,shop
55.6973190,12.5736880,Captain H,restaurant,amenity
55.6815750,12.5709710,A R C H Copenhagen,nightclub,amenity
55.6816840,12.5712520,Kilogram,interior_decoration,shop
55.6825783,12.5738172,Telefon Kiosk Kultorvet,cafe,amenity
55.6815600,12.6035760,KADK Kantine,cafe,amenity
55.6721910,12.5485780,Wish cafe lounge,hookah_lounge,amenity
55.6954587,12.5504439,,recycling,amenity
55.6871428,12.5309616,,bench,amenity
55.6937918,12.5317770,Mønt-Vask,laundry,shop
55.6906882,12.5400311,Bispegårdens Kolonial,convenience,shop
55.6936931,12.5332773,Apotek Borups Allé,pharmacy,amenity
55.6889544,12.5424594,Cykelsmeden,bicycle,shop
55.6891368,12.5419744,Basslab,musical_instrument,shop
55.6906869,12.5393686,Kigkassen,second_hand,shop
55.6886716,12.5447857,,bench,amenity
55.6920419,12.5524302,,bench,amenity
55.6915438,12.5531708,,recycling,amenity
55.6916595,12.5531222,,bench,amenity
55.6956612,12.5659708,Espresso House,cafe,amenity
55.6943436,12.5492225,,bench,amenity
55.6944014,12.5492174,,bench,amenity
55.6943624,12.5492005,,bench,amenity
55.6900926,12.5549927,,bench,amenity
55.6967414,12.5415354,,bench,amenity
55.6969412,12.5416387,,bench,amenity
55.6965828,12.5415816,,bench,amenity
55.6958960,12.5415878,,bench,amenity
55.6953582,12.5416005,,bench,amenity
55.6972560,12.5417220,,bench,amenity
55.6963871,12.5414920,,bench,amenity
55.6948972,12.5497713,,bench,amenity
55.6962501,12.5415482,,bench,amenity
55.6955596,12.5414957,,bench,amenity
55.6951510,12.5415508,,bench,amenity
55.6936345,12.5529399,,bicycle_parking,amenity
55.6943439,12.5505588,,recycling,amenity
55.6799370,12.5334313,Østerlandsk Thehus,tea,shop
55.6948664,12.5416096,,bench,amenity
55.6960341,12.5414767,,bench,amenity
55.6956989,12.5429650,,bench,amenity
55.6957308,12.5429627,,bench,amenity
55.6958019,12.5429536,,bench,amenity
55.6953538,12.5430209,,bench,amenity
55.6953916,12.5430161,,bench,amenity
55.6954380,12.5430100,,bench,amenity
55.6954881,12.5430021,,bench,amenity
55.6962718,12.5429440,,bench,amenity
55.6965460,12.5428288,,bench,amenity
55.6965165,12.5428291,,bench,amenity
55.6966711,12.5429544,,bench,amenity
55.6969577,12.5446354,,bench,amenity
55.6969373,12.5445756,,bench,amenity
55.6989365,12.5426327,,bicycle_parking,amenity
55.6974911,12.5476807,,recycling,amenity
55.6981814,12.5425515,,bicycle_parking,amenity
55.6975041,12.5442611,,bench,amenity
55.6833148,12.5622737,,bench,amenity
55.6868416,12.5623991,,bench,amenity
55.6899393,12.5500179,,bench,amenity
55.6859486,12.5644312,,bench,amenity
55.6907204,12.5479522,,bench,amenity
55.6892841,12.5517144,,bench,amenity
55.6875414,12.5789983,Jacks Hole in a Wall,fast_food,amenity
55.6817740,12.5825450,Milans,fast_food,amenity
55.6817560,12.5758320,The Modern Cafe & Bakery,cafe,amenity
55.6894092,12.5444731,,drinking_water,amenity
55.6670915,12.5333894,AIRE Ancient Baths,massage,shop
55.6941503,12.5418898,,bench,amenity
55.6943973,12.5417215,,bench,amenity
55.6945890,12.5416654,,bench,amenity
55.6947347,12.5417145,,bench,amenity
55.6975101,12.5476905,,waste_basket,amenity
55.6969680,12.5343690,Food & Co. Novozymes Hillerødgade,cafe,amenity
55.6746047,12.5634602,Royal Poke & Tea,fast_food,amenity
55.6988736,12.5417509,,bench,amenity
55.6988473,12.5417957,,bench,amenity
55.6988635,12.5417731,,waste_basket,amenity
55.6950526,12.5498917,,waste_basket,amenity
55.6950699,12.5499066,,bench,amenity
55.6953220,12.5470814,,waste_basket,amenity
55.6953306,12.5470664,,bench,amenity
55.6952666,12.5472075,,bench,amenity
55.6952569,12.5472260,,waste_basket,amenity
55.6911573,12.5392347,,waste_basket,amenity
55.6911771,12.5392575,,bench,amenity
55.6881841,12.5475940,,recycling,amenity
55.6891937,12.5533203,,recycling,amenity
55.6894880,12.5493941,,waste_basket,amenity
55.6899952,12.5480442,,waste_basket,amenity
55.6905625,12.5466420,,waste_basket,amenity
55.6779000,12.6002096,Ferm Living,interior_decoration,shop
55.6728115,12.5919469,Confecture Copenhagen,confectionery,shop
55.6884133,12.5409801,,recycling,amenity
55.6881072,12.5439202,,bicycle_parking,amenity
55.6925369,12.5407804,,charging_station,amenity
55.6925837,12.5408262,,charging_station,amenity
55.6926351,12.5408758,,charging_station,amenity
55.6912217,12.5393865,,charging_station,amenity
55.6912601,12.5394286,,charging_station,amenity
55.6913012,12.5394697,,charging_station,amenity
55.6913454,12.5395173,,charging_station,amenity
55.6942684,12.5484661,,bench,amenity
55.6880255,12.5451498,,recycling,amenity
55.6815976,12.5603964,,waste_basket,amenity
55.6815699,12.5604706,,waste_basket,amenity
55.6859619,12.5509378,,recycling,amenity
55.6884706,12.5438218,,bicycle_parking,amenity
55.6722304,12.5576781,Kontrazt,hairdresser,shop
